N,E
1109141906329,724372816393
2028576830,72344178322,30488977
673826790347,239354101781,30899792
534727174688,109067295249,36833657
973845306979,139914936064,34488466
65671416743,672498071251,32299590
138338346707,571460153874,28404806
326451542003,370561324655,32648249
648857025392,977745523771,30973197
230542573566,76532665383,35514576
283029248115,922684005748,30883787
462912351592,607512038847,28623251
614876536819,538877798145,29942106
69720974670,402192879741,30727095
449004168747,495258928910,33438435
339058294460,741731427268,30223544
932332530101,650966797791,42666482
746407632293,829741800734,47062112
273877795660,130813873419,48506031
248842402418,115115260479,50692923
120219209484,399092856341,95204151
670810797239,795662947480,98070861
359934618446,570441847557,65128972
160859706891,981753025728,57664696
357332616590,716159781066,115547276
242610767893,866658474466,43095473
824035086547,260238527925,83298754
482878761427,668708014712,44231170
797579181892,385123800545,107241357
452113797419,80183222906,147168336
947000856946,344264528216,99471908
431984572506,594877324785,58464979
877216583668,424839859886,46663864
291390863637,451239581817,48365701
1032215141505,277347792518,43091201
518253704117,81572620894,45371868
758901831459,282094030881,43075567
2730739141,588434287825,40604373
803294208763,822597302623,31468600
688912008474,882610800226,33022666
398771555633,161996473623,35549877
626885015746,5930049265,36841846
441500651516,26483559538,39891692
959347363201,460453133506,50562131
419930051451,352552348099,46406317
778026638436,567170002112,55594912
173648625798,302634178177,52731210
923126971679,800770545664,44899642
1061198402311,1035165330419,44581225
930342098516,213698909453,47895478
438972349864,475331462164,37205418
772235242884,262447032,34808467
426410603270,530623227495,42389090
317934597635,1041062651105,30290863
857698187205,125909826373,37154426
997333423129,611561142261,32956682
306942073312,45120693452,29145327
924370304915,142187418501,33398868
1064432745373,626577151705,33085220
483559964144,610293519469,50467308
358233122931,909427589964,51094945
344178643960,742362516663,43174905
903357574510,642870868276,48274969
363015207763,670587483724,34961210
220914394100,929250426469,37212380
918783781931,504346988226,39985600
391264570314,66507687654,35171675
526133756399,793898125191,19201117
462336521866,275635632489,14017672
48698290875,519138044266,15516063
131297203525,470952323715,24810032
300854876333,1045027426819,30786602
721121420232,340990715087,51413574
758157460073,466917287916,46841514
135467273345,840568654500,24834908
113803193021,32395600476,37137754
380714841389,926434130840,31082091
174816408497,33903112431,30661490
554570531462,841745873229,48968811
713021370345,43983388959,46211872
195673088317,179989402749,54217114
894280146641,585156854153,48275266
408932782874,597566826232,55868497
81710610291,733571271493,42214639
276045750019,359145698850,75754881
615660402052,686554098594,40828376
169006953126,970282287891,167239740
400636714041,441120027739,53313383
10794202090,461916794270,45542647
402258159614,938339131639,93465503
628491429244,179596364375,45091184
393565559697,1058458814880,43481503
661439437700,427490004782,53961258
393314887595,317980924207,53298322
129438243066,761098750328,46669159
498873789633,1054159169515,48466096
293622340777,861771509078,47649219
949585713817,468112322318,45592456
620842222729,667243893808,51202624
815690610209,618503943812,50514299
813915653422,865740813209,55803859
768944887702,1038073532282,59848888
763909254809,535368470485,48731587
190189677622,251509991378,40246437
1069799659613,145749780433,39141582
611098190887,990856276328,40845943
352034186382,94837341273,29948796
669797702647,955384455382,30423159
132060158082,685592340599,39838788
492592749033,122996987189,47743003
144280174426,40005918266,46144215
524312030122,730284050651,42500411
999086694087,329598624465,48882786
743011173424,81864347295,48721724
482965270503,323339496610,43455585
857299084842,1107253519031,52627717
817090465253,539475160323,48964304
725360514645,1080140907281,44808906
832603220890,913427914825,54227240
1095183100121,494398457093,48512191
473691945474,409880665922,44847538
164148205177,490856271956,31241339
399870690477,900783782021,33246015
533982473824,689131065163,35773739
797659670519,906589009446,28113981
670775775248,131788228359,50361033
670603791493,1037755054626,42825949
761689031241,129842670972,41393903
625898717236,1006964068899,43088365
926087067820,312865347004,23045317
405452019447,299390033859,21158483
831337595087,318064860158,19092048
304951761777,366527201959,26840706
659816290602,1069518889682,39408375
297436717854,382679548639,34806897
642685967651,655521050225,36769322
1093378936647,362343876651,61765663
624664800046,96266650000,48488254
857545477462,470682062620,178089288
726695455007,711265835850,136551678
763452059774,297124823828,44862846
1098210843125,955035587966,41391675
609214557978,606612526469,47756762
714004692622,869062668807,45676017
353186170637,881337211191,45830678
256770897962,1069481116996,58243209
211449997353,579993123129,53345186
456409057793,283415307401,92178552
1061029501049,566791201798,70763502
573894985856,132468874176,93604689
615025311504,691514162402,64009658
53087100178,898797360228,52450966
607068436954,690407594988,84682605
990996294363,1039091178853,73989227
654552091737,369930841681,107730733
390014863095,294002422037,64498598
777999063011,99222292095,57109444
627797836735,1013069975077,50742350
726100556539,492149734593,42456505
908086864176,448061489518,42646901
676621165858,137481643729,49757464
625593759047,526974720803,33930169
19053465821,525250502388,36873973
1042416262264,887595430186,40088384
658859316356,344793705800,38452980
1098412434585,694631192428,39730828
67712359967,780330325489,47696695
284547219188,714253560445,39307778
355644907085,896970903073,47323877
195156450617,212273451258,45815146
836017954090,355027606799,43897300
718459225469,728056480079,28170621
400526237743,1003299371900,31663568
463945917365,906717344762,21212462
718494862657,905765821403,27523934
627694373756,669073469625,37839840
377045508710,600742661987,57207702
373738139011,606366973196,50821059
872020009775,106225332577,54097282
969345893462,1921280379,47915542
774787520433,1064769750055,40373457
357976283008,6360066575,43547651
678508635704,743806935355,45543675
552270117629,598309566772,44710099
235003619382,818762766224,44039340
828367425602,632553590751,40646615
787576898893,609378594623,43254747
789653433173,453044921098,45093374
1015426136969,641649515290,49249289
131458634220,601762227162,47819195
1097475769325,81915063720,40172398
966922054342,859435923536,67662264
94453739403,709609091187,91781321
1044494407200,1012843871003,69025007
139804134099,707338576687,126774637
663369624955,738975336580,108065881
134165314431,470888561068,61486628
554626694871,660174720987,48680172
442850832300,681235542917,48928651
131527037112,912636367309,48487096
721030704054,198244497426,37137911
256887383728,922625270565,43851675
283337469960,14307702495,57965586
332830562578,1013426500149,132021205
548787325320,117275708377,46601888
213527568493,1092608566277,71915115
50311735294,10117597290,85602035
213450402896,208619475006,138782442
987097904142,356998210101,89549551
351334149954,1081803524874,69576956
944325533066,390544659978,61451144
549523457797,676565639139,48982696
980000205295,755669879396,41988873
250518861457,234752526424,32404482
10006084163,340756233462,35171296
590353443728,273820778715,52728426
313851777026,825922765742,49285374
554781733596,303944931207,45857032
196978274972,693021280653,51973400
232627616977,670985891805,56681747
1067605738975,154232220496,39807249
218178667372,486828178166,42376924
72552537397,176720652297,55824956
401531959188,915509609596,47497121
72026250508,1041803276350,37099696
863876104932,145627096594,35070725
418538164855,436141000562,43707321
1011842583266,1023985782465,31247486
139713767506,543197687555,30024375
840406458818,1023513001861,34924481
756503858280,24808441074,31775085
713978444674,599456616553,42387320
781907613445,823875900606,35074748
148962301994,45036027553,39983103
1104463875847,911998422838,48729831
65185118883,133734167411,53652482
435886421080,1021418094941,56969068
479761553356,898980378522,28470850
729945459467,959976842168,30120512
868581877247,1021163828593,33459991
409244607641,473402694330,18609211
846200866411,794865936273,23477038
425404264484,135233589671,25102634
813682650534,861447897043,32629078
863603519067,579418542109,37583916
675655486150,248876475955,30062004
191675658545,1003597105106,28058096
279997009866,919001431886,30510403
419674641148,441029502387,40328327
223488168588,332721506416,32738526
136829926487,625564472861,36323434
258169681382,396387224132,36904763
385079976108,767059490545,35274655
244779781222,655580172762,28856396
624770345606,693978106231,34927076
143159186779,282196532882,42514231
933529637791,532525095719,34742487
610086294924,453564828349,36451811
242465063768,1081688339799,41377709
171237059907,893800905958,43816973
790942076583,1044564178151,27803920
527590249345,664086314052,46752016
237976884516,1099471474522,44972501
322258763210,1072653761605,37460001
287902564018,627939785617,40120638
650278731392,552162932931,29133053
172526918160,259051215170,27532850
713721859255,843892444171,32408158
264665747152,869380271093,32583966
619608290728,943369829543,30955825
1082128222352,635572231563,47530135
939307240171,91784743052,53159217
42766728029,738105051894,58609126
997848054538,686205573462,47111152
657411796338,997726119041,69899785
162361510642,211039374889,54667947
654587501465,389891744644,59114952
3963749725,797050291376,46136133
752006243031,576445560346,48024150
206097293394,86494586132,46518805
792570269267,860536883950,35021804
100744545853,470099332537,27483370
53119864682,1075979743840,19916951
172346793313,946676383671,35428487
936129618962,357651751735,34928673
691106658693,578041629814,27886629
487052818651,675636389538,33241228
908140461196,278476276175,40428314
728421854871,886157717860,61343037
719191614765,967118229865,44932703
924098270540,828066678616,53996000
852018187660,25745651406,45035943
736351005423,49296007679,41025946
162953703380,31564444591,45614094
548863636530,285887508205,46001595
33858207964,612080999894,33189239
268801968289,362270933474,31843541
149530489065,266136591291,25936582
853262616770,390920308550,31778308
46901750031,630309307035,39337428
611227915468,492704493072,54979694
160162529239,479594640030,62224064
688166586206,323821458644,53255369
380491714547,610327922053,42868250
708867943966,989805018976,45283899
670131523658,172555902142,54997165
967933949451,335950421713,48732470
391193932466,1085983261697,56431203
674427292160,198134727717,51529935
782021752722,52169498674,49004320
324345972713,1007295726545,32726424
613301402049,233606329462,27848449
638103781972,633169868460,32553148
857262004423,101177982638,49957145
72906745530,246755346388,43401046
1014111961790,833310206217,45375858
343358740150,176806966348,30996829
12439025227,739412346504,51551305
651610461312,618591709328,46864108
497237905781,268688590082,46495732
789076862002,171345122522,33035623
86731080331,864715346174,35432358
321663505497,886710214847,35017935
226275805180,164904390264,35907423
662064105705,299560192281,35079060
427324389958,279482666579,39799173
656958152781,171507337776,31681425
1059292625826,849353635822,30931574
67615467301,861775116613,35196702
508955085793,522247434607,35480174
725235400447,1096570282334,39931197
890642616527,665985023483,34519014
158147478973,1011813638315,34532633
308504254883,1022910724283,40287208
753212129083,309249930686,38218702
940585900354,489883304697,37000442
400466511387,667702824053,43644715
1046601521227,497864004566,55122465
423192540102,811765931173,44304926
359300299295,448137460235,48395414
231470359190,197145699584,54885894
394367070424,230129348217,44922324
251693350287,1022752330538,45921617
785153156041,870345975297,51702260
257080284431,207276500318,55938584
125656695981,21122553934,46308686
307286034024,842172128828,24778318
1107097206440,472506031364,37807407
999878079123,618955128502,29650988
464158012830,264285317587,33899562
559664136084,430958313379,37857125
971187499033,223371212911,26929974
145142874849,20322529555,31834260
443588766185,492218628982,36817678
221588442494,926759548726,35010760
1071180708823,463269382061,29496561
1014406911202,862933329267,27050623
640986477969,602628044461,31479344
1022815154773,767323008924,53555954
429720506396,194623790011,55785985
595310027836,400747853162,42391204
973321951556,625897578385,73330593
348138178976,24830975150,30427343
1088998888434,130669869687,37537283
1074912798339,1056905940000,26420409
62453736378,471997864103,32044826
852654833023,70576866900,30046253
921585858292,199606019273,29785559
178267819517,758514195968,31658161
159308671993,114151868613,33488215
427696285829,278751147383,50240932
664228639289,642927737675,54852994
742029861693,73793508718,49285449
223488649681,652764940370,49460192
479806599958,66738825278,55529073
32092295159,847679286190,45597310
489647181698,821766166895,52122158
342977840805,904514590395,48014274
1038025795276,490239616370,41304335
913420984317,328165082851,37816754
1001795275682,292402157452,32469328
302268569049,75044093893,43624460
944979461905,836460411481,44464486
405686607971,613125298589,38900659
1093428156776,722383712100,45233333
367760394390,297726267482,50262351
480508422650,159788704507,52145357
1006957588222,479173891294,51657775
390536849561,1046189135287,42834132
104307064395,366079324223,40389144
316160568431,1094939443611,47084587
919325835129,569206315577,42857975
747457460825,219506100643,39775320
1005746714,752893324145,47129067
925484236703,620482185970,49241513
1033136724315,744105209342,46477447
334136323829,1005063264344,48785647
827721792883,1103339833180,47508302
612990154989,179190465133,53266522
513665138677,307395655920,36842259
1000017591268,201468054113,32125141
809870195092,367924050040,46983242
1018463004486,171686247959,38262883
294636326449,279460846342,34710571
1012528484312,97966255742,35303792
794341696851,271777667638,39700966
657685688867,249591898284,38244504
817169709714,148307998493,44841283
987580870592,272916794581,32688854
15133588893,499071370842,49776848
792621754276,251458689921,59807549
548841655922,672488786125,52842525
313741215951,458638696785,34071251
1076558918504,1009990748013,28751598
232070629580,858471076500,22784534
948791226508,787985732702,31813757
780943957086,295001889561,27471647
120862670082,102428277141,51173747
841846988649,247610067479,34986202
498501479057,658286561509,37583791
381443031107,804587263333,41727023
841815120443,307469748228,39152998
883849271699,682677092392,32384893
1017871614062,488663858218,30185216
780805308527,250775474559,43946519
790091826946,356929254643,46484858
248127543878,448273527433,45372417
855859790687,404492504033,39154879
185220211461,615724857727,37245256
908111173735,94481817782,44746161
349025997026,910688939931,37881714
652558212083,1002220910153,42567371
120700385642,197971320269,45761263
940211660749,596582969320,36913614
95528317457,380212662818,43258418
900473235849,54665172970,51286231
48926081333,468261355743,51907494
66821019067,900377954032,45598702
1080394648982,935761731601,51454341
706381539411,308798873596,49374493
341779477172,267337331472,44685666
103052487500,973485322720,36864234
785731179873,939249297269,27436354
65080595597,145930409845,35328437
73918316157,997010279609,58601603
1091924019005,1085114626584,42378609
429468209847,205006811982,50342034
782559080905,973024811978,45681614
39828878698,256728917528,47487462
1093679679794,912240306445,50320296
328218340523,566013102667,49799139
324146409062,670284879382,34007379
339812856147,286845096040,39346539
542082617938,307668531836,38003477
702839911939,627991521466,44999525
319887882035,938175731090,54519970
98297777903,917943122829,83101941
208154207201,302901766141,51449728
715102894573,472657791856,42908645
573137896270,703894783349,58255972
138787567886,22560004265,51462131
497987298406,169973914096,53916294
314137738099,785444115881,50167510
26561055744,638171649782,53840520
509793499841,697072463707,48505377
728878824269,118335143377,44208263
1083664412432,383028288590,26349667
799361003494,115834327238,36189830
394112736141,770682304535,52466650
1053929891019,464930200221,50753419
42037967802,1100310226695,46991451
754826050778,286438892354,47741399
263929851007,843212031663,43426362
84036861396,26264538913,35549677
946405753105,559695101758,37417825
1084964538718,663912955487,28272169
360323240115,971726884841,36512268
1044514386675,21430383191,44385436
963756584391,961753938879,31762679
617343232098,804397927791,41885445
182736019497,517486460345,37085781
898455427871,303400719107,54299679
729978207730,242578782985,53654932
118902538713,236946432294,43121166
514061677994,508400561658,36225825
92335396011,835406210235,40624458
977611604355,825622245170,29924206
129217258882,942228844609,37149882
681249247712,418290507569,41127632
820200573269,559132374278,35559869
515170822525,62770798662,19965943
880226105695,84046364085,20078824
1066379264535,200768620011,30255655
393787839930,119081560669,20984577
413896021645,1062515849446,97185284
17437264099,1011781214658,189322482
381278769285,441303112791,92390870
850213732559,684301151379,44967820
120735689437,1081627718572,44600270
909725404209,577935825609,48973535
471927959297,1106427148650,48895864
613543076602,114927372686,54399687
432457441589,288592858910,55160982
741946227934,462539325164,45185617
168439208962,657981718084,55590714
1098431403054,978965388814,50458867
572064296763,671071767052,49297919
177121144788,661645388781,45649444
29701795504,653794266075,55024749
45404263040,805001904017,51676190
556941418427,482726283228,55785699
649913775081,790073175359,38236012
604593131454,229641369509,38401145
160544852719,75901608296,35134254
5593364488,746455932855,34476182
227013869278,988599122090,22909536
442886537421,658290395114,33212685
261270624043,389546828397,28500725
280325751951,241054743969,37472262
5570102415,427011978662,34397975
1101304056989,538759593918,42870255
33161958550,45321288522,41239911
366913450675,528680902039,32460003
266144370164,805449203467,37290168
575061712911,419474172486,37037890
440912774937,1074736039125,30996923
17066363364,30335676276,28956191
561793577429,662396913867,30431087
998865530683,1085549036919,27837081
777870804846,387074510833,35958306
679504558403,59619338608,33915548
339100155784,918219075041,31994114
593369429710,732703878623,36160694
968760936276,771845558187,30314836
457377781052,307715139406,35459297
785120143605,630637600022,30232206
674118736341,739325069408,29488865
731214166963,10099288819,31197223
1050977311539,404289623333,31602490
972371136871,200760834041,49108962
934978269762,817334839621,46085634
809816931737,73491171172,58420711
27157811949,470189645666,54310056
720060733363,659269566591,49551768
529083532978,5212761458,56133048
458155693618,655165586144,35583863
551534695723,518774301425,29914054
42562682597,625929197654,31592099
641630950420,813176108624,35337965
165827018679,877209881935,44856721
644806365560,332404722679,47029187
12041133932,593105407242,50219747
962708017111,856336677969,45829331
280243981249,203973307960,41987672
852930195828,933602236898,30905915
559184454349,199151281827,32991010
296831637769,323608040646,39363231
135468533901,251657713349,25931776
142951991040,92755484434,33465582
16132627692,686175166422,34385233
1046756594241,264958842752,32961988
951852121241,1067260206764,47892810
980262943364,517371186949,47031222
432593037351,920821273350,49129460
573617307760,511835788100,43410004
197549908303,981319217396,45199707
581266441980,831477746093,56852136
101281318982,507724283040,21127714
594802984203,255590833627,17661895
820941456348,602353798836,33321769
838207886475,543579752611,29875781
821272711156,462215961156,24254668
18605576647,901322362637,30554707
735781702181,637299039724,32612387
613816113809,197298203649,33168434
499875531128,493883943543,32144053
642493752182,969246651316,29880030
845474184314,794671426096,30648974
465604954092,114135591755,32947164
514176034138,98562162111,51527639
705191214799,580953357791,53329141
869858569085,78652322229,51301383
973704161125,843029634696,45132723
765717072594,861611700844,32700589
924735510453,226477814016,30537748
194428239647,75513494103,35842795
314935686985,826346652838,34857365
860665839206,246936660932,33247582
366604372285,174459014565,32753903
39854949022,930501981929,38437465
916868552474,789265269559,30282840
450771720437,741143067016,35348972
312500421099,586876038950,33052054
107434723910,1080370694878,38589337
823722672464,259166767969,33540177
145529446010,694658617520,33530145
603500210426,534160462085,31608035
116887086955,129207715329,41798022
490742791778,933535161050,30596601
413415721,55057756259,34476701
5553330023,584874360364,37110735
513271636804,435384757376,34467560
236918925251,246891017165,37813559
507127389063,65292819119,30683287
395358929782,221283819333,41733866
962813034898,901546055382,37274014
1061252919553,1039355762869,31210041
1052126908368,974887771666,34326775
410951148760,283534498526,39082093
660960224533,1047634958976,35305729
242902448761,795708766654,40062435
1079398514965,551587810174,46550138
946888922276,357314851996,42805415
531341611538,1087745758361,42386069
215409580474,469164434114,40161937
509771921638,844672988137,43539459
176880188178,817327800003,41398881
3010622001,815969724778,38163982
53909129259,556607691473,38158400
841042395769,882043691269,42910157
762628311764,809715445172,41666606
823451739015,790140940009,39155538
798879701382,806726456505,41798821
436107214484,542529830978,46652866
829608107407,513685094361,48308344
951258843894,649254445872,52971882
903586072558,877405949149,51363133
60638057086,826423001905,69372580
189000212413,688769808801,40805183
670037109270,626549946336,53409573
90806970547,1062704223004,50464518
83174778301,835007225708,46161931
192811636797,297512538391,45145789
786894028293,742137476150,59478643
535831249677,643335941215,47715296
1006238490634,752061470757,55052813
440156096704,268398858172,46240828
41694432697,686844696032,50976778
196941065661,757694374143,52546835
910509283610,108199839203,49099804
512678392768,634809271524,61999735
795598582722,849970792794,39474397
558847113430,190920044369,47133465
918848040399,375731122626,52622719
562018519759,113251006793,58315473
1090348378590,992710930107,54066183
770883911968,630737961399,46741635
303472721964,74659760153,49065652
917969654128,551757207918,51987740
542374611004,55211984443,63267809
493696399106,1010061849118,42806940
563669774234,187453502589,50406865
833545739584,711148197273,51663752
843390330556,15301685117,53177677
889604754977,739254628967,45005598
127498710822,362756686923,54141781
414551094082,880623857799,30251040
260086703443,606252536457,36655591
88740123839,1018622548768,40759361
524370148555,1068376473767,37193918
262736240150,873014764897,30117294
97943304389,389320133291,35730820
405801810293,991228941378,31363770
806287806147,94897211702,31433599
462483745980,1081652852702,25322148
56915079190,164648376,33022326
79004588462,548481800083,38088725
843340133952,483986085659,36593926
461022431176,90650157035,35967891
905563251766,836148817331,35265678
781007594428,80369475239,36447273
793566927467,71851953695,52317688
191904724833,983698578833,54909371
904996861101,576127941394,50541090
694126238285,666836245749,24921369
710629857065,442194685530,18283234
384980927039,978354998601,22205678
774567548722,415997229714,28362259
1021615189220,694164072148,47881974
401575869496,991913734660,45270205
856566561797,111018977425,55155671
385955189349,297831154917,44230357
871385421868,899185195129,58495307
724253133820,783826746356,93359605
34529767869,319361796972,43836296
211376683408,851719286780,56636502
1093028337559,168844024456,48382010
867386636281,106614809267,93540467
122949940216,555869132878,52584776
884138898925,723297350184,49249213
807377383188,488440466998,55040148
7490149453,348605700385,45549555
5471087366,864341145673,26550545
626099413847,867358868351,19408988
480981987323,457956491510,22404164
546136497414,1099857200849,19435673
833294941536,101655683312,57750529
7482022020,695395645917,54202669
836094097197,905132991113,47291976
760221623005,194635164217,51222906
619464880664,1077094554226,32471717
376618108473,139756273615,38373192
326658540943,8692271149,56060404
782462362101,922990673946,51539826
51729883422,968122552065,62194412
469272838903,440422499733,50320572
816084000117,630933005236,45518044
753078716140,567668297151,43741868
916230010134,878007373260,45597163
968933152634,1053786630893,47768293
630443765249,446428245025,47190684
944324905332,197148544835,49408801
124063114205,536573482652,48741366
863023539293,114869159453,56600818
1007981216171,154411438677,47660816
734868865671,375757839402,79487624
67048223493,262830518642,42125730
161001937980,909051652481,64376363
1024930960101,790910336293,117199580
990874213799,965847703765,47540220
784373926333,570157374300,48300909
304645759877,704825274813,40329104
927821605097,809183130609,21424345
220613846728,839970699871,30521430
1098894424704,1086464359127,30215862
225433665279,859106290803,27567556
595127081122,112596128425,27679204
460467373739,285256632387,30055855
177946239042,1025409254929,46268700
573970942496,481850408475,55666887
1049250824975,128068093381,54749119
804263751004,878227718093,54132305
199171335286,773873896077,72918801
936493873507,72060846909,52602560
614293771648,188182710596,77761105
900427632382,708272332545,56054667
56691369437,1036684520855,62450903
882795406322,1058447666585,86308327
761108491801,237086551270,75920894
1022398603567,704497226119,50499074
551834858334,372299714350,67844785
911941864106,159214116033,66348998
836866602744,521201899075,84916545
418209642087,781186738151,59853872
515930974769,573695220208,24505952
313841122017,542812004785,15630144
879361993902,733628810168,29230206
56869306891,195569827624,41372578
906554234304,476779365381,41126325
474217816682,442175756738,41971412
641892063787,495522724348,46618339
400692286397,828419508288,44750516
891081035948,730759165573,39776906
389806673791,464759903658,34661733
322768659315,48285285098,27617738
87400441282,96902291849,144945236
336932092571,816943966008,89694643
797798869889,739999391363,51097949
335734700722,520781418703,58326807
514986710828,935423354043,54179096
974019711813,66537968554,42735229
681001802247,668377727322,46898596
467973519018,795449583442,41966623
671774240072,96918405305,31589895
591839415455,541518492442,19680408
255780825753,628235384910,45490561
151951390012,801989079218,44154630
963060032481,895625424253,37114132
640589978156,293487899457,36888232
1083343574793,613039067474,34828254
59667684321,383883226139,31885758
36644290842,13822441001,25010854
1062917412625,425868893687,21501220
634533998283,919963325552,33803101
718346355273,598770925394,28274478
686382491178,956577121089,25994274
164173672564,441931271303,24272585
709555433802,805132976693,24417348
616417046732,64704666018,24167382
887005419923,682362092291,21614879
335307674955,393424919951,22508406
406952148461,274984550661,27305405
327420535649,800691458767,34214649
112380933418,697305216264,32067315
1043799791605,983756476307,38066466
270090865289,449892990174,35751705
939317909781,278607078765,43078868
914098994373,1042337308700,55764319
1093432596146,497921425605,38611852
358684399740,179428658099,37042573
933919310546,948438738629,43849313
1080254608321,455715056782,46965353
753783429304,768569663142,40233864
541718660088,1033155431357,56023914
864496947743,883701196787,52053705
59352198425,591068741458,52839231
930970194353,479858903536,59165846
426941625092,110599446925,36700673
89548016920,295503496537,38131407
937626265278,938529806399,47412113
390819214523,946697038809,47307959
324677427092,598041031685,51635119
143343025387,232605846977,59048967
1095897865947,785654902506,133387587
200504962976,249386622767,39878649
513656039366,193426658494,32137312
657377151369,183623826505,51872835
790602027223,268345373016,48948219
485556396250,62462312471,87556739
302597026615,1061466776870,106980461
989081216742,583367801580,75132415
668729397364,720608557617,117389656
419931575780,646923355915,46253957
756226308625,484542898160,34161170
893478673706,264228592683,83909351
857591040013,23848265821,51808421
8417918949,1017785278736,45628060
452915261072,130479810310,39878871
396283876557,377187930202,40011940
686048233859,774609876833,29557075
952970936501,486878093929,34242702
312732437954,775348402792,48463885
685827622489,706061817788,51516944
1032028878308,999623493547,51303547
1108006194426,25046347267,76374131
160440011931,502228627841,106030072
681155648673,98585558239,95595226
533961346749,488083383957,42775196
1088329346763,488091060133,44702718
4205233468,504841788238,45538294
889984581490,1088578770428,56182046
591810206962,556448057938,39073516
1027809557423,258690563909,48834940
691115156025,471169163062,39866662
863665298820,835400513781,50244209
896674597954,719334152364,52970628
1072975745575,719537059797,50036361
205536643314,34970034785,50751030
471650162056,564830692884,43558015
947782400652,1029483469395,40448595
718444773791,607450127368,47206072
355854827511,544883417151,46570283
1045870635808,820037332433,45040895
588041124285,767963118312,34348212
914196037669,899994185856,22570535
826258294145,780141127108,40112396
589328959747,818688503159,46081562
1016798742666,145587426845,47301643
754182632567,960445848067,40665876
240725499475,391006109371,39216040
